,id,tweet,label,text
4570,2033,Trump Wants Billions for Coronavirus; Will Spend it on Wall https://t.co/wIvuVVfMU5,1,Trump Wants Billions for Coronavirus; Will Spend it on Wall https://t.co/wIvuVVfMU5
696,1166,As of 30 July 2020 a total of 525430 #COVID19 tests have been performed in Bihar of which 20801 #COVID tests were done in the last 24 hours. #Bihar #COVID__19 #Covid_19 #COVIDー19 #COVID19India #COVIDUpdates #coronavirus #CoronavirusIndia #CoronaVirusUpdates https://t.co/HNO4Mjx8hE,0,As of 30 July 2020 a total of 525430 #COVID19 tests have been performed in Bihar of which 20801 #COVID tests were done in the last 24 hours. #Bihar #COVID__19 #Covid_19 #COVIDー19 #COVID19India #COVIDUpdates #coronavirus #CoronavirusIndia #CoronaVirusUpdates https://t.co/HNO4Mjx8hE
79,2501,A message claims that ingredients in coffee can cure COVID-19 and that the deceased whistleblower Li Wenliang found its cure,1,A message claims that ingredients in coffee can cure COVID-19 and that the deceased whistleblower Li Wenliang found its cure
2753,33,This #FourthOfJuly weekend if you choose to spend time outdoors at an event or gathering stay 6 ft apart &amp; wear a cloth face cover to slow the spread of #COVID19. Learn more at https://t.co/c4F0aouMLd. https://t.co/u5tTl3m572,0,This #FourthOfJuly weekend if you choose to spend time outdoors at an event or gathering stay 6 ft apart &amp; wear a cloth face cover to slow the spread of #COVID19. Learn more at https://t.co/c4F0aouMLd. https://t.co/u5tTl3m572
379,5721,This week the #NCDCRRT supported a training by Cross River State MOH for health workers on strengthening prevention of mother-to-child transmission in the context of #COVID19 We also supported the state's case management team in the inauguration of the Adiabo isolation centre https://t.co/jyKJKGZ0Og,0,This week the #NCDCRRT supported a training by Cross River State MOH for health workers on strengthening prevention of mother-to-child transmission in the context of #COVID19 We also supported the state's case management team in the inauguration of the Adiabo isolation centre https://t.co/jyKJKGZ0Og
7229,1938,Despite the COVID-19 pandemic the total number of deaths in Brazil decreased rather than increased when we compare the months of April 2019 and April 2020. This statement is backed by the national Civil Registry data.,1,Despite the COVID-19 pandemic the total number of deaths in Brazil decreased rather than increased when we compare the months of April 2019 and April 2020. This statement is backed by the national Civil Registry data.
3994,5753,The number of people going hungry is ↗️ and #COVID19 is making things worse 📈 The #SOFI2020 published today estimates that approximately 690 million people went hungry in 2019. 👉 https://t.co/2I65kfSVz0 https://t.co/Db53c4tNwB,0,The number of people going hungry is ↗️ and #COVID19 is making things worse 📈 The #SOFI2020 published today estimates that approximately 690 million people went hungry in 2019. 👉 https://t.co/2I65kfSVz0 https://t.co/Db53c4tNwB
3043,2381,Our daily 4 pm update is out! Across 50 states and DC we've tracked: 2450 positives 17071 negatives 1236 pending. Total tests: 20795 Before trying to interpret this data please read over our notes about how each state reports data differently: https://t.co/NFXhO4sAG7.,0,Our daily 4 pm update is out! Across 50 states and DC we've tracked: 2450 positives 17071 negatives 1236 pending. Total tests: 20795 Before trying to interpret this data please read over our notes about how each state reports data differently: https://t.co/NFXhO4sAG7.
7030,426,“OSHA says masks don't work” to reduce COVID-19 transmission “and violate OSHA oxygen levels.”,1,“OSHA says masks don't work” to reduce COVID-19 transmission “and violate OSHA oxygen levels.”
4024,321,Claim: India’s case growth will peak by early May and reduce to 0 by May 16 said V.K. Paul of COVID-19 Empowered Group 1 on April 24. Fact: 53 days since a countrywide #lockdown cases have risen by &gt;3000/day for a week https://t.co/HZAmkZFIRk,1,Claim: India’s case growth will peak by early May and reduce to 0 by May 16 said V.K. Paul of COVID-19 Empowered Group 1 on April 24. Fact: 53 days since a countrywide #lockdown cases have risen by &gt;3000/day for a week https://t.co/HZAmkZFIRk
50,634,Kenya's 2022 general elections have been postponed by five years until 2027 and the government will use the election budget to fight coronavirus.,1,Kenya's 2022 general elections have been postponed by five years until 2027 and the government will use the election budget to fight coronavirus.
5634,100,That brings New Zealand’s total number of active cases to 14 all are in managed isolation or quarantine facilities. There are no cases in the community.  NZ's total number of confirmed cases of COVID-19 is now 1170 which is the number we report to the WHO.,0,That brings New Zealand’s total number of active cases to 14 all are in managed isolation or quarantine facilities. There are no cases in the community.  NZ's total number of confirmed cases of COVID-19 is now 1170 which is the number we report to the WHO.
7564,1002,NEWS! Man refusing to admit his lockdown beard is shit https://t.co/eHuo6L9U9i https://t.co/l3Wgkoms9b,1,NEWS! Man refusing to admit his lockdown beard is shit https://t.co/eHuo6L9U9i https://t.co/l3Wgkoms9b
2164,1160,We believe this data is central to our mission of recording state-level data that illuminates the severity of the outbreak and the intensity of responses to it. We expect that more and more states will be reporting these numbers soon.,0,We believe this data is central to our mission of recording state-level data that illuminates the severity of the outbreak and the intensity of responses to it. We expect that more and more states will be reporting these numbers soon.
4317,3087,"COVID-19 virus will be killed at a temperature of 30-35 degrees. Therefore, drink more hot water, go under the sun for a long time",1,"COVID-19 virus will be killed at a temperature of 30-35 degrees. Therefore, drink more hot water, go under the sun for a long time"
6350,5258,Londoners should expect to see more police officers on the streets of the capital helping to enforce the new #coronavirus restrictions the Met Police has said. Follow live updates 👇 https://t.co/YmyL1de2xU,0,Londoners should expect to see more police officers on the streets of the capital helping to enforce the new #coronavirus restrictions the Met Police has said. Follow live updates 👇 https://t.co/YmyL1de2xU
381,4330,KOWHEORI-19 (COVID-19) Update There are no new cases of COVID-19 to report in New Zealand today.,0,KOWHEORI-19 (COVID-19) Update There are no new cases of COVID-19 to report in New Zealand today.
2522,1358,The reported daily death toll was ~1800 in line with last Friday. https://t.co/a58HnVc9PC,0,The reported daily death toll was ~1800 in line with last Friday. https://t.co/a58HnVc9PC
743,999,In fact 3 out of the 4 US Census regions — Midwest South and West — are now seeing clear case increases. https://t.co/fQdE3WBpVJ,0,In fact 3 out of the 4 US Census regions — Midwest South and West — are now seeing clear case increases. https://t.co/fQdE3WBpVJ
7384,2773,"@KytheAntiComguy @ConceptualJames I was in Milan when COVID hit. I motorbiked past a dead body in the street. The hospitals were full and the morgues/crematoriums couldn't keep up. Military trucks, stacked with coffins, drove down my street almost daily.

Stop the compliance crap and wear the damn mask. Please.",1,"@KytheAntiComguy @ConceptualJames I was in Milan when COVID hit. I motorbiked past a dead body in the street. The hospitals were full and the morgues/crematoriums couldn't keep up. Military trucks, stacked with coffins, drove down my street almost daily.

Stop the compliance crap and wear the damn mask. Please."
8193,1360,Italy decreases the number of politicians to reduce expenses by COVID-19.,1,Italy decreases the number of politicians to reduce expenses by COVID-19.
3202,17,Last note: Washington DC's total test count fell by ~22% presumably pulling out antibody tests.,0,Last note: Washington DC's total test count fell by ~22% presumably pulling out antibody tests.
7224,1050,An article stating that 25 police officers tested positive to Covid-19 after assisting positive migrants.,1,An article stating that 25 police officers tested positive to Covid-19 after assisting positive migrants.
4334,4356,PCR tests also detect common cold viruses.,1,PCR tests also detect common cold viruses.
1195,1206,Photograph of a rail track from Colombo filled with wild-flowers during current curfew period in Sri Lanka.,1,Photograph of a rail track from Colombo filled with wild-flowers during current curfew period in Sri Lanka.
6040,1284,Great Idea for Mass Steam Inhalation during this #pandemic @PMOIndia @rashtrapatibhvn @narendramodi @vijayrupanibjp @AmitShah #Gujarat #gujarati #COVID19 #corona #coronavirus https://t.co/Y5W5praRrM,1,Great Idea for Mass Steam Inhalation during this #pandemic @PMOIndia @rashtrapatibhvn @narendramodi @vijayrupanibjp @AmitShah #Gujarat #gujarati #COVID19 #corona #coronavirus https://t.co/Y5W5praRrM
1671,301,NEW: There have been numerous #COVID19 outbreaks on recent cruise ship voyages. @CDCDirector has extended the previous No Sail Order to prevent the spread of COVID-19 among crew onboard. https://t.co/OTWJgCN8wQ https://t.co/sbHX4p907F,0,NEW: There have been numerous #COVID19 outbreaks on recent cruise ship voyages. @CDCDirector has extended the previous No Sail Order to prevent the spread of COVID-19 among crew onboard. https://t.co/OTWJgCN8wQ https://t.co/sbHX4p907F
3151,1635,US patent 2006257852 is for the new coronavirus.,1,US patent 2006257852 is for the new coronavirus.
1919,4562,"Bharat Biotech will start Phase 3 trials in October of Covaxin, the Indian company’s inactivated coronavirus vaccine candidate. 

#COVID19 R&amp;D ROUNDUP: https://t.co/fPnqvo4PkR https://t.co/wuDDtEyxxd",1,"Bharat Biotech will start Phase 3 trials in October of Covaxin, the Indian company’s inactivated coronavirus vaccine candidate. 

#COVID19 R&amp;D ROUNDUP: https://t.co/fPnqvo4PkR https://t.co/wuDDtEyxxd"
149,1046,Transfoming security booths ➡️ makeshift COVID-19 testing centers: hospital in 🇿🇦's Western Cape thinks outside the box 💡 to boost testing in area that's home to 2⃣8⃣% of country's #COVID19 caseload &amp; 2⃣0⃣% of adults living with #HIV 👉https://t.co/frfni9Zuk4 #WHOImpact https://t.co/IjvKJ94xT9,0,Transfoming security booths ➡️ makeshift COVID-19 testing centers: hospital in 🇿🇦's Western Cape thinks outside the box 💡 to boost testing in area that's home to 2⃣8⃣% of country's #COVID19 caseload &amp; 2⃣0⃣% of adults living with #HIV 👉https://t.co/frfni9Zuk4 #WHOImpact https://t.co/IjvKJ94xT9
3984,1424,US President Donald Trump wanted to ruin Americans using coronavirus as a weapon. Thousands of people are protesting on the streets against that.,1,US President Donald Trump wanted to ruin Americans using coronavirus as a weapon. Thousands of people are protesting on the streets against that.
4230,3798,Every Indian citizen to get Rs.5000 as COVID-19 relief by clicking on this link given in the viral Whatsapp message.,1,Every Indian citizen to get Rs.5000 as COVID-19 relief by clicking on this link given in the viral Whatsapp message.
445,3,President Trump Asked What He Would Do If He Were To Catch The Coronavirus https://t.co/3MEWhusRZI #donaldtrump #coronavirus,1,President Trump Asked What He Would Do If He Were To Catch The Coronavirus https://t.co/3MEWhusRZI #donaldtrump #coronavirus
3892,3936,604 new cases of #COVID19Nigeria; Lagos-203 Oyo-87 FCT-79 Edo-41 Osun-35 Ogun-24 Rivers-22 Kaduna-22 Akwa Ibom-20 Plateau-18 Delta-9 Ebonyi-9 Imo-8 Enugu-5 Kano-5 Cross River-5 Katsina-4 Nasarawa-3 Borno-2 Ekiti-2 Bauchi-1 38948 confirmed 16061 discharged 833 deaths https://t.co/fZgmSoSeSH,0,604 new cases of #COVID19Nigeria; Lagos-203 Oyo-87 FCT-79 Edo-41 Osun-35 Ogun-24 Rivers-22 Kaduna-22 Akwa Ibom-20 Plateau-18 Delta-9 Ebonyi-9 Imo-8 Enugu-5 Kano-5 Cross River-5 Katsina-4 Nasarawa-3 Borno-2 Ekiti-2 Bauchi-1 38948 confirmed 16061 discharged 833 deaths https://t.co/fZgmSoSeSH
2543,1916,CMS will pay eligible clinicians for telling patients to isolate while awaiting results of COVID-19 test. https://t.co/OsOvQfBE1O,0,CMS will pay eligible clinicians for telling patients to isolate while awaiting results of COVID-19 test. https://t.co/OsOvQfBE1O
