,id,tweet,label,text
402,6380,"???I've always known this is a real, this is a pandemic. I've felt it was a pandemic long before it was called a pandemic.??�",1,"???I've always known this is a real, this is a pandemic. I've felt it was a pandemic long before it was called a pandemic.??�"
332,1931,Trump Assigns Meat Loaf &amp; Gary Busey To Covid-19 Team https://t.co/mxXbADxhhH,1,Trump Assigns Meat Loaf &amp; Gary Busey To Covid-19 Team https://t.co/mxXbADxhhH
6753,5347,The latest updates from the Finance Minister and Director of Public Health. • Today there are 2 new confirmed cases of COVID-19. There are no additional deaths. • One is linked to St Margaret’s cluster. This is a Waitematā DHB staff member who had been looking after cases. https://t.co/VZIV9EjAi7,0,The latest updates from the Finance Minister and Director of Public Health. • Today there are 2 new confirmed cases of COVID-19. There are no additional deaths. • One is linked to St Margaret’s cluster. This is a Waitematā DHB staff member who had been looking after cases. https://t.co/VZIV9EjAi7
2874,2665,COVID-19 deaths in US long-term care facilities have surpassed 73000 representing 43% of all deaths and one out of every 28 LTC residents in America. And we’re still learning how states count and report these figures. https://t.co/Qkbv34GC6C https://t.co/Bz0rA44mF8,0,COVID-19 deaths in US long-term care facilities have surpassed 73000 representing 43% of all deaths and one out of every 28 LTC residents in America. And we’re still learning how states count and report these figures. https://t.co/Qkbv34GC6C https://t.co/Bz0rA44mF8
2670,5009,Supporting healthcare providers and patients during &amp; after the #COVID19 pandemic is a CDC priority. A new framework can help #clinicians &amp; facilities prioritize necessary healthcare visits for patients whose care should not wait. https://t.co/QWaP6bq9zz https://t.co/LXZbepPb7Z,0,Supporting healthcare providers and patients during &amp; after the #COVID19 pandemic is a CDC priority. A new framework can help #clinicians &amp; facilities prioritize necessary healthcare visits for patients whose care should not wait. https://t.co/QWaP6bq9zz https://t.co/LXZbepPb7Z
6080,1474,People are drinking sanitizer to get an alcohol high a dangerous trend. https://t.co/zEGfMxPYVP,0,People are drinking sanitizer to get an alcohol high a dangerous trend. https://t.co/zEGfMxPYVP
1111,1203,Yesterday our laboratories completed 2476 tests of which 2022 swabs were taken in the community and 454 were taken in managed isolation and quarantine facilities. That brings the total number of tests completed to date to 465066.,0,Yesterday our laboratories completed 2476 tests of which 2022 swabs were taken in the community and 454 were taken in managed isolation and quarantine facilities. That brings the total number of tests completed to date to 465066.
4141,2678,Coronavirus Cancels Billions of Man-Hours of Pointless Military Bullshit https://t.co/RzXEsqw0I7,1,Coronavirus Cancels Billions of Man-Hours of Pointless Military Bullshit https://t.co/RzXEsqw0I7
4981,1076,This week CDC received 20 models to forecast possible #COVID19 deaths in the US. As of June 1 the combined forecast suggests the increase in total number of deaths will continue to slow with between 118000 and 143000 deaths by June 27. See: https://t.co/Ft6cgmaMPX https://t.co/xFBs5IcJn3,0,This week CDC received 20 models to forecast possible #COVID19 deaths in the US. As of June 1 the combined forecast suggests the increase in total number of deaths will continue to slow with between 118000 and 143000 deaths by June 27. See: https://t.co/Ft6cgmaMPX https://t.co/xFBs5IcJn3
3704,4700,NEWS! Government coronavirus strategy enters the ‘Hope it all sorts itself out’ phase https://t.co/FKlG6ILQB4 https://t.co/mSUaTenV91,1,NEWS! Government coronavirus strategy enters the ‘Hope it all sorts itself out’ phase https://t.co/FKlG6ILQB4 https://t.co/mSUaTenV91
245,3136,We’re looking forward to making this data widely accessible alongside important context for understanding health disparities. We salute organizations like @Data4BlackLives @hopkinsCDHS and @kff for their work and hope we can contribute to the understanding of this outbreak.,0,We’re looking forward to making this data widely accessible alongside important context for understanding health disparities. We salute organizations like @Data4BlackLives @hopkinsCDHS and @kff for their work and hope we can contribute to the understanding of this outbreak.
1193,3953,Indian Council of Medical Research and Sir Ganga Ram Hospital have issued a COVID-19 advisory.,1,Indian Council of Medical Research and Sir Ganga Ram Hospital have issued a COVID-19 advisory.
3624,252,Mar-a-Lago Tests Positive For the Coronavirus https://t.co/d4Pkmc1CYG #donaldtrump #coronavirus #mikepence #maralago #kayleighmcenany,1,Mar-a-Lago Tests Positive For the Coronavirus https://t.co/d4Pkmc1CYG #donaldtrump #coronavirus #mikepence #maralago #kayleighmcenany
1790,474,Coronas Virus Must Be Stopped Confirm Irish Music Fans https://t.co/jdlypdQUOf,1,Coronas Virus Must Be Stopped Confirm Irish Music Fans https://t.co/jdlypdQUOf
3755,2854,.@CDCMMWR shows that in counties where #COVID19 spread rapidly during June &amp; July infections from activities &amp; events in the community increased since May. Slow the spread in your community: Wear masks in public. Stay 6 feet apart &amp; wash your hands often. https://t.co/jRNYwaWNos https://t.co/HEPMRN5Yfr,0,.@CDCMMWR shows that in counties where #COVID19 spread rapidly during June &amp; July infections from activities &amp; events in the community increased since May. Slow the spread in your community: Wear masks in public. Stay 6 feet apart &amp; wash your hands often. https://t.co/jRNYwaWNos https://t.co/HEPMRN5Yfr
3064,476,"Lockdown is only for Hindus.
@KapilMishra_IND @beingarun28 @sambitswaraj @sudhirchaudhary @AmitShah @narendramodi",1,"Lockdown is only for Hindus.
@KapilMishra_IND @beingarun28 @sambitswaraj @sudhirchaudhary @AmitShah @narendramodi"
2641,4801,Updated coronavirus clinical reference now includes evidence for increased risk of younger patients with obesity. https://t.co/ayKnyBvWuz https://t.co/9zCnuAb9ba,0,Updated coronavirus clinical reference now includes evidence for increased risk of younger patients with obesity. https://t.co/ayKnyBvWuz https://t.co/9zCnuAb9ba
7931,227,If it is true..@mybmc /commissioner/Mayor responsible for Recent COVID 19 Grimming position..Sack those corrupt Burecrats ..@CMOMaharashtra https://t.co/subVzx3kow,1,If it is true..@mybmc /commissioner/Mayor responsible for Recent COVID 19 Grimming position..Sack those corrupt Burecrats ..@CMOMaharashtra https://t.co/subVzx3kow
1210,1817,RT @factchecknet: A sorrowful outburst from a longtime fan who sees idols ill-informed or uninterested in facts about the new #coronavirus.…,1,RT @factchecknet: A sorrowful outburst from a longtime fan who sees idols ill-informed or uninterested in facts about the new #coronavirus.…
2996,4907,A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.,1,A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.
997,280,Our discharges today include 1325 community recoveries over the last two weeks reported from Lagos State in line with new case management guidelines. A breakdown of cases by state can be found via https://t.co/zQrpNeOfet #TakeResponsibility https://t.co/sFzJnh7niv,0,Our discharges today include 1325 community recoveries over the last two weeks reported from Lagos State in line with new case management guidelines. A breakdown of cases by state can be found via https://t.co/zQrpNeOfet #TakeResponsibility https://t.co/sFzJnh7niv
3127,2595,Anthony Fauci was on the Clinton Foundation board for 20 years and ???currently serves on Gates Foundation.??�,1,Anthony Fauci was on the Clinton Foundation board for 20 years and ???currently serves on Gates Foundation.??�
1965,886,684 new cases of #COVID19Nigeria; Lagos-259 Oyo-76 Katsina-69 Delta-66 Rivers-46 Ogun-23 Edo-22 Osun-22 Ebonyi-21 FCT-20 Kaduna-16 Ondo-10 Imo-9 Abia-9 Gombe-5 Plateau-4 Bauchi-4 Ekiti-2 Anambra-1 23298 confirmed 8253 discharged 554 deaths https://t.co/glShs4mIZ2,0,684 new cases of #COVID19Nigeria; Lagos-259 Oyo-76 Katsina-69 Delta-66 Rivers-46 Ogun-23 Edo-22 Osun-22 Ebonyi-21 FCT-20 Kaduna-16 Ondo-10 Imo-9 Abia-9 Gombe-5 Plateau-4 Bauchi-4 Ekiti-2 Anambra-1 23298 confirmed 8253 discharged 554 deaths https://t.co/glShs4mIZ2
2272,3415,RT @PIB_India: Five States - Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu account for 60% of total active cases i…,0,RT @PIB_India: Five States - Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu account for 60% of total active cases i…
5120,12,A photo shows a 19-year-old vaccine for canine coronavirus that could be used to prevent the new coronavirus causing COVID-19.,1,A photo shows a 19-year-old vaccine for canine coronavirus that could be used to prevent the new coronavirus causing COVID-19.
